NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,52,5065,9.093,90,22,56,Aprovechable,En Pie,18S,596916,9112225,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,52,5067,5.25,70,21,56,Aprovechable,En Pie,18S,597169,9112189,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,52,5083,7.742,85,21,56,Aprovechable,En Pie,18S,598048,9112195,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,66,5105,4.527,65,21,56,Semillero,En Pie,18S,598643,9111237,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,81,5110,4.719,68,20,56,Aprovechable,En Pie,18S,598490,9110184,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,81,5113,5.316,61,28,56,Semillero,En Pie,18S,598246,9110173,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,81,5118,6.036,65,28,56,Semillero,En Pie,18S,597930,9110204,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,81,5128,9.21,95,20,56,Aprovechable,En Pie,18S,597391,9110180,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,81,5146,30.967,170,21,56,Aprovechable,En Pie,18S,596925,9110157,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,81,5149,24.109,150,21,56,Aprovechable,En Pie,18S,596762,9110174,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,91,5165,8.266,90,20,56,Aprovechable,En Pie,18S,597279,9109462,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,91,5178,12.965,110,21,56,Aprovechable,En Pie,18S,596923,9109508,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,91,5185,7.671,72,29,56,Semillero,En Pie,18S,596563,9109502,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,73,5302,5.149,58,30,56,Semillero,En Pie,18S,598136,9110732,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,73,5306,7.184,80,22,56,Aprovechable,En Pie,18S,597575,9110741,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,73,5314,6.858,80,21,56,Aprovechable,En Pie,18S,596915,9110753,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,73,5315,7.373,85,20,56,Aprovechable,En Pie,18S,596836,9110737,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,86,5315,4.25,70,17,56,Aprovechable,En Pie,18S,597312,9109820,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,73,5322,4.719,68,20,56,Aprovechable,En Pie,18S,596555,9110720,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,86,5322,3.539,68,15,56,Aprovechable,En Pie,18S,597029,9109853,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,73,5326,6.314,75,22,56,Aprovechable,En Pie,18S,596264,9110746,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,86,5326,8.164,100,16,56,Aprovechable,En Pie,18S,596777,9109808,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,86,5328,4.5,70,18,56,Aprovechable,En Pie,18S,596530,9109817,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,86,5329,5,70,20,56,Aprovechable,En Pie,18S,596471,9109814,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,86,5331,11.113,110,18,56,Aprovechable,En Pie,18S,596265,9109835,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,72,5335,5.149,58,30,56,Semillero,En Pie,18S,596249,9110820,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,72,5336,7.368,95,16,56,Aprovechable,En Pie,18S,596265,9110826,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,72,5337,7.184,80,22,56,Aprovechable,En Pie,18S,596286,9110852,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,72,5338,7.184,80,22,56,Aprovechable,En Pie,18S,596390,9110832,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,72,5340,4.743,65,22,56,Semillero,En Pie,18S,596380,9110804,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,80,5380,5.166,75,18,56,Aprovechable,En Pie,18S,598113,9110238,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,80,5385,6.531,80,20,56,Aprovechable,En Pie,18S,597718,9110207,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,80,5390,15.435,110,25,56,Aprovechable,En Pie,18S,597518,9110211,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,80,5391,6.858,80,21,56,Aprovechable,En Pie,18S,597483,9110225,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,77,5401,5.445,77,18,56,Aprovechable,En Pie,18S,597190,9110427,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,76,5440,5.277,78,17,56,Aprovechable,En Pie,18S,597237,9110525,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,76,5441,4.5,70,18,56,Aprovechable,En Pie,18S,597310,9110505,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,76,5442,7.026,90,17,56,Aprovechable,En Pie,18S,597327,9110509,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,76,5445,7.026,90,17,56,Aprovechable,En Pie,18S,597336,9110529,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,76,5449,7.654,100,15,56,Aprovechable,En Pie,18S,597508,9110527,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,84,5459,6.717,88,17,56,Aprovechable,En Pie,18S,598681,9109949,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,84,5460,3.24,63,16,56,Semillero,En Pie,18S,598607,9109970,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,84,5461,5.552,80,17,56,Aprovechable,En Pie,18S,598507,9109965,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,84,5472,5.552,80,17,56,Aprovechable,En Pie,18S,598175,9109938,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,84,5474,5.273,83,15,56,Aprovechable,En Pie,18S,597781,9110004,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,84,5491,5.881,98,12,56,Aprovechable,En Pie,18S,596662,9109980,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,84,5494,3.887,69,16,56,Aprovechable,En Pie,18S,596215,9109983,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,76,5499,4.25,70,17,56,Aprovechable,En Pie,18S,597912,9110553,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,76,5500,3.887,69,16,56,Aprovechable,En Pie,18S,597965,9110530,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,78,5506,7.373,85,20,56,Aprovechable,En Pie,18S,597594,9110388,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,78,5509,9.093,90,22,56,Aprovechable,En Pie,18S,597650,9110383,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,89,5515,10.205,100,20,56,Aprovechable,En Pie,18S,598083,9109631,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,89,5528,6.531,80,20,56,Semillero,En Pie,18S,596972,9109587,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,89,5529,8.266,90,20,56,Aprovechable,En Pie,18S,596935,9109617,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,89,5537,8.289,95,18,56,Aprovechable,En Pie,18S,596108,9109617,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,89,5538,6.531,80,20,56,Semillero,En Pie,18S,596084,9109610,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,46,5566,6.531,80,20,56,Semillero,En Pie,18S,597287,9112654,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,83,5601,4.898,80,15,56,Aprovechable,En Pie,18S,598739,9110034,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,83,5610,10.205,100,20,56,Aprovechable,En Pie,18S,597612,9110035,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,83,5619,10.205,100,20,56,Aprovechable,En Pie,18S,597202,9110070,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,83,5624,13.496,115,20,56,Aprovechable,En Pie,18S,596946,9110035,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,83,5625,5.884,62,30,56,Semillero,En Pie,18S,596907,9110039,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,83,5630,9.21,95,20,56,Aprovechable,En Pie,18S,596289,9110032,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,82,5633,6.467,65,30,56,Semillero,En Pie,18S,596453,9110107,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,82,5651,27.002,140,27,56,Aprovechable,En Pie,18S,597313,9110103,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,82,5654,6.908,95,15,56,Aprovechable,En Pie,18S,597443,9110131,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,82,5661,9.21,95,20,56,Aprovechable,En Pie,18S,598477,9110120,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5665,13.226,120,18,56,Aprovechable,En Pie,18S,598653,9109888,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5666,5.1,62,26,56,Semillero,En Pie,18S,598619,9109864,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5668,4.25,70,17,56,Aprovechable,En Pie,18S,598338,9109893,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5672,9.21,95,20,56,Aprovechable,En Pie,18S,597927,9109902,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5675,7.439,90,18,56,Aprovechable,En Pie,18S,597683,9109895,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5679,10.205,100,20,56,Aprovechable,En Pie,18S,597551,9109926,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5693,7.368,95,16,56,Aprovechable,En Pie,18S,597035,9109913,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5698,4.898,80,15,56,Aprovechable,En Pie,18S,596916,9109895,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5699,8.289,95,18,56,Aprovechable,En Pie,18S,596873,9109931,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,80,5703,7.837,80,24,56,Aprovechable,En Pie,18S,597084,9110226,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,50,5720,8.679,90,21,56,Aprovechable,En Pie,18S,597421,9112377,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,50,5728,3.857,60,21,56,Semillero,En Pie,18S,597888,9112375,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,50,5730,5,70,20,56,Aprovechable,En Pie,18S,597912,9112332,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,5739,7.439,90,18,56,Aprovechable,En Pie,18S,596185,9109871,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,49,5916,4.75,74,17,56,Aprovechable,En Pie,18S,598302,9112447,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,49,5921,4.898,80,15,56,Aprovechable,En Pie,18S,597986,9112417,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,49,5927,4.245,80,13,56,Aprovechable,En Pie,18S,597769,9112419,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,49,5928,9.261,110,15,56,Aprovechable,En Pie,18S,597753,9112414,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,49,5940,7.439,90,18,56,Aprovechable,En Pie,18S,596904,9112423,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,49,5949,4.218,83,12,56,Aprovechable,En Pie,18S,596329,9112425,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,6002,8.266,90,20,56,Aprovechable,En Pie,18S,596731,9109886,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,6004,8.036,75,28,56,Semillero,En Pie,18S,596591,9109902,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,92,6017,6.036,65,28,56,Semillero,En Pie,18S,597693,9109410,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,92,6018,5.552,80,17,56,Aprovechable,En Pie,18S,597474,9109389,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,92,6022,7.026,90,17,56,Aprovechable,En Pie,18S,597416,9109384,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,92,6025,9.185,100,18,56,Aprovechable,En Pie,18S,597150,9109431,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,87,6206,8.494,102,16,56,Aprovechable,En Pie,18S,596506,9109770,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,87,6214,4.25,70,17,56,Aprovechable,En Pie,18S,596040,9109730,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6306,7.351,98,15,56,Aprovechable,En Pie,18S,597218,9109717,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6310,12.491,120,17,56,Aprovechable,En Pie,18S,597105,9109688,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6315,6.338,91,15,56,Aprovechable,En Pie,18S,596860,9109682,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6317,6.613,90,16,56,Aprovechable,En Pie,18S,596851,9109665,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6320,7.55,68,32,56,Semillero,En Pie,18S,596756,9109702,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6325,3.75,70,15,56,Aprovechable,En Pie,18S,596356,9109686,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6326,7.55,68,32,56,Semillero,En Pie,18S,596063,9109677,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6327,8.39,80,22,56,Aprovechable,En Pie,18S,596065,9109703,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,88,6329,8.906,100,14,56,Aprovechable,En Pie,18S,596033,9109685,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,93,6330,6.2,90,15,56,Aprovechable,En Pie,18S,598695,9109342,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,93,6337,6.613,90,16,56,Aprovechable,En Pie,18S,597950,9109360,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,93,6339,5.511,60,30,56,Semillero,En Pie,18S,597539,9109376,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,93,6342,5.329,59,30,56,Semillero,En Pie,18S,597245,9109337,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,93,6358,7.032,80,15,56,Aprovechable,En Pie,18S,596714,9109336,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6401,8.001,70,32,56,Semillero,En Pie,18S,598722,9109564,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6402,4.018,75,14,56,Aprovechable,En Pie,18S,598599,9109524,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6406,5,70,20,56,Semillero,En Pie,18S,597779,9109571,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6417,4.616,69,19,56,Aprovechable,En Pie,18S,597167,9109534,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6424,5.878,60,32,56,Semillero,En Pie,18S,596908,9109547,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6428,4.75,70,19,56,Aprovechable,En Pie,18S,595804,9109559,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6431,9.801,98,20,56,Aprovechable,En Pie,18S,596342,9109530,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,90,6435,6.051,77,20,56,Aprovechable,En Pie,18S,596254,9109556,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,6446,16.87,115,25,56,Aprovechable,En Pie,18S,597961,9112700,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,6447,7.508,88,19,56,Aprovechable,En Pie,18S,597952,9112685,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,6450,17.051,118,24,56,Aprovechable,En Pie,18S,597639,9112698,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,6453,9.261,110,15,56,Aprovechable,En Pie,18S,597079,9112715,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,6460,9.405,96,20,56,Aprovechable,En Pie,18S,596318,9112707,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,6462,11.731,110,19,56,Aprovechable,En Pie,18S,596111,9112713,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,86,8003,5.191,68,22,56,Semillero,En Pie,18S,598562,9109904,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,89,8009,3.04,56,19,56,Semillero,En Pie,18S,597915,9109572,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,55,8027,5.12,56,32,56,Semillero,En Pie,18S,596187,9112014,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,42,8035,5.506,59,31,56,Semillero,En Pie,18S,597641,9112938,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,85,8063,8.61,75,30,56,Semillero,En Pie,18S,598733,9109919,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,68,8081,14.156,68,60,56,Semillero,En Pie,18S,598562,9111073,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,67,8090,10.081,56,63,56,Semillero,En Pie,18S,596362,9111174,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,29,8095,11.201,56,70,56,Semillero,En Pie,18S,597186,9113842,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,28,9000,9.921,56,62,56,Semillero,En Pie,18S,596099,9113888,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,48,9037,4.5,70,18,56,Semillero,En Pie,18S,598036,9112498,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,47,9038,5.063,63,25,56,Semillero,En Pie,18S,598167,9112556,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,9046,7.885,73,29,56,Semillero,En Pie,18S,597197,9112717,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,45,9049,5.878,60,32,56,Semillero,En Pie,18S,596031,9112669,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,43,9056,7.976,65,37,56,Semillero,En Pie,18S,597915,9112868,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,43,9058,10.588,77,35,56,Semillero,En Pie,18S,597200,9112814,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,35,9065,4.743,65,22,56,Semillero,En Pie,18S,596010,9113509,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,28,9141,9.781,57,59,56,Semillero,En Pie,18S,596014,9113924,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,27,9142,16.001,70,64,56,Semillero,En Pie,18S,595529,9113988,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,36,9144,9.601,56,60,56,Semillero,En Pie,18S,596025,9113352,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,40,9208,5.878,60,32,56,Semillero,En Pie,18S,596091,9113932,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,31,9229,9.726,76,33,56,Semillero,En Pie,18S,596098,9113664,PC 08,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F0,3601,23.995,140,21,56,Aprovechable,En Pie,18S,601363,9115847,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F0,3615,11.528,110,18,56,Aprovechable,En Pie,18S,602013,9115832,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F0,3627,4.898,80,15,56,Semillero,En Pie,18S,602852,9115844,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F0,3629,3.88,65,18,56,Semillero,En Pie,18S,603018,9115845,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F0,3630,16.977,115,18,56,Aprovechable,En Pie,18S,603039,9115822,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F0,3635,8.055,70,25,56,Aprovechable,En Pie,18S,603370,9115843,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F0,3637,7.508,88,19,56,Aprovechable,En Pie,18S,603605,9115850,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F1,2217,5.878,60,32,56,Semillero,En Pie,18S,599463,9115773,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F1,2229,14.064,90,26,56,Aprovechable,En Pie,18S,599790,9115778,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F1,2233,13.386,110,27,56,Aprovechable,En Pie,18S,600415,9115794,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F1,2234,7.184,80,22,56,Aprovechable,En Pie,18S,600494,9115806,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F1,3652,6.636,85,18,56,Aprovechable,En Pie,18S,603109,9115761,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2058,30.131,140,27,56,Aprovechable,En Pie,18S,599855,9115177,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2059,6.158,80,16,56,Aprovechable,En Pie,18S,599907,9115131,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2060,13.827,120,15,56,Aprovechable,En Pie,18S,599944,9115155,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2068,8.019,85,17,56,Aprovechable,En Pie,18S,601291,9115125,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2944,13.996,110,22,56,Aprovechable,En Pie,18S,602239,9115171,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2948,17.177,140,12,56,Aprovechable,En Pie,18S,602617,9115153,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2955,8.501,70,34,56,Semillero,En Pie,18S,602954,9115138,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2957,11.665,82,34,56,Semillero,En Pie,18S,603061,9115119,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2963,8.257,80,20,56,Aprovechable,En Pie,18S,603520,9115128,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F10,2971,7.786,68,33,56,Semillero,En Pie,18S,603849,9115054,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F11,2360,6.735,80,18,56,Aprovechable,En Pie,18S,598980,9115092,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F11,2368,7.367,90,15,56,Aprovechable,En Pie,18S,599814,9115070,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F11,2370,7.38,91,15,56,Aprovechable,En Pie,18S,600022,9115093,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F11,2978,13.286,90,26,56,Aprovechable,En Pie,18S,603697,9115053,PC 12,
Copaifera paupera , Copaiba,Copaifera paupera , Copaiba, ,F11,2983,19.093,120,22,56,Aprovechable,En Pie,18S,602966,9115085,PC 12,
