,NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
16200,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,49,2564,6.185,90,11,51,Aprovechable,En Pie,18S,603662,9105944,PC 13,CONSOLIDADO AYB
16201,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,49,2568,7.026,84,17,51,Aprovechable,En Pie,18S,603691,9105902,PC 13,CONSOLIDADO AYB
16202,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,48,2597,8.619,85,18,51,Aprovechable,En Pie,18S,602957,9105978,PC 13,CONSOLIDADO AYB
16203,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,48,2598,21.855,150,14,51,Aprovechable,En Pie,18S,602942,9105963,PC 13,CONSOLIDADO AYB
16204,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,70,2601,6.601,75,23,51,Semillero,En Pie,18S,603501,9104417,PC 13,CONSOLIDADO AYB
16205,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,70,2606,19.585,110,22,51,Aprovechable,En Pie,18S,603095,9104411,PC 13,CONSOLIDADO AYB
16206,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,70,2611,5.308,68,17,51,Aprovechable,En Pie,18S,602606,9104446,PC 13,CONSOLIDADO AYB
16207,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2631,9.557,91,18,51,Aprovechable,En Pie,18S,601440,9105327,PC 13,CONSOLIDADO AYB
16208,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2632,19.293,105,23,51,Aprovechable,En Pie,18S,601693,9105342,PC 13,CONSOLIDADO AYB
16209,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2633,6.209,78,20,51,Semillero,En Pie,18S,601872,9105314,PC 13,CONSOLIDADO AYB
16210,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2634,4.958,65,23,51,Semillero,En Pie,18S,601949,9105317,PC 13,CONSOLIDADO AYB
16211,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2640,5.174,65,24,51,Semillero,En Pie,18S,602283,9105344,PC 13,CONSOLIDADO AYB
16212,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2641,11.045,140,9,51,Aprovechable,En Pie,18S,602393,9105361,PC 13,CONSOLIDADO AYB
16213,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2653,10.287,120,14,51,Aprovechable,En Pie,18S,602913,9105365,PC 13,CONSOLIDADO AYB
16214,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2658,4.312,65,20,51,Semillero,En Pie,18S,603105,9105343,PC 13,CONSOLIDADO AYB
16215,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2672,3.5,70,14,51,Semillero,En Pie,18S,603753,9105345,PC 13,CONSOLIDADO AYB
16216,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,57,2673,9.906,91,15,51,Aprovechable,En Pie,18S,603773,9105327,PC 13,CONSOLIDADO AYB
16217,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,56,2687,5.936,90,12,51,Aprovechable,En Pie,18S,603281,9105398,PC 13,CONSOLIDADO AYB
16218,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,56,2689,5.751,70,23,51,Semillero,En Pie,18S,602837,9105396,PC 13,CONSOLIDADO AYB
16219,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,56,2691,7.434,90,13,51,Aprovechable,En Pie,18S,602775,9105407,PC 13,CONSOLIDADO AYB
16220,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,56,2699,5.751,70,23,51,Semillero,En Pie,18S,602320,9105411,PC 13,CONSOLIDADO AYB
16221,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,56,2700,13.495,120,14,51,Aprovechable,En Pie,18S,602243,9105390,PC 13,CONSOLIDADO AYB
16222,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,2704,17.537,107,22,51,Aprovechable,En Pie,18S,602803,9104879,PC 13,CONSOLIDADO AYB
16223,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,64,2707,8.512,90,15,51,Aprovechable,En Pie,18S,602179,9104871,PC 13,CONSOLIDADO AYB
16224,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,51,2731,6.899,65,32,51,Semillero,En Pie,18S,602442,9105767,PC 13,CONSOLIDADO AYB
16225,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,51,2734,16.912,140,15,51,Aprovechable,En Pie,18S,602646,9105765,PC 13,CONSOLIDADO AYB
16226,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,51,2735,8.82,90,16,51,Aprovechable,En Pie,18S,602693,9105743,PC 13,CONSOLIDADO AYB
16227,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2753,11.731,110,19,51,Aprovechable,En Pie,18S,603509,9105854,PC 13,CONSOLIDADO AYB
16228,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2755,11.424,100,17,51,Aprovechable,En Pie,18S,603301,9105827,PC 13,CONSOLIDADO AYB
16229,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2756,31.612,190,15,51,Aprovechable,En Pie,18S,603250,9105834,PC 13,CONSOLIDADO AYB
16230,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2766,7.519,80,17,51,Aprovechable,En Pie,18S,602773,9105811,PC 13,CONSOLIDADO AYB
16231,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2767,23.406,135,19,51,Aprovechable,En Pie,18S,602449,9105835,PC 13,CONSOLIDADO AYB
16232,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2776,5.694,60,31,51,Semillero,En Pie,18S,601589,9105836,PC 13,CONSOLIDADO AYB
16233,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2777,13.996,95,22,51,Aprovechable,En Pie,18S,601428,9105820,PC 13,CONSOLIDADO AYB
16234,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,50,2778,7.751,70,31,51,Semillero,En Pie,18S,601381,9105831,PC 13,CONSOLIDADO AYB
16235,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2782,10.123,80,31,51,Semillero,En Pie,18S,601440,9106759,PC 13,CONSOLIDADO AYB
16236,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2783,5.6,76,19,51,Aprovechable,En Pie,18S,601480,9106740,PC 13,CONSOLIDADO AYB
16237,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2784,12.699,115,15,51,Aprovechable,En Pie,18S,601500,9106765,PC 13,CONSOLIDADO AYB
16238,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2785,12.232,101,18,51,Aprovechable,En Pie,18S,601590,9106713,PC 13,CONSOLIDADO AYB
16239,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2787,14.687,130,12,51,Aprovechable,En Pie,18S,601748,9106726,PC 13,CONSOLIDADO AYB
16240,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2790,15.945,125,20,51,Aprovechable,En Pie,18S,602076,9106753,PC 13,CONSOLIDADO AYB
16241,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2798,17.246,130,20,51,Aprovechable,En Pie,18S,602653,9106730,PC 13,CONSOLIDADO AYB
16242,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2800,6.205,80,19,51,Aprovechable,En Pie,18S,602673,9106753,PC 13,CONSOLIDADO AYB
16243,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,37,2801,11.731,110,19,51,Aprovechable,En Pie,18S,602673,9106756,PC 13,CONSOLIDADO AYB
16244,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,36,2814,7.157,80,16,51,Aprovechable,En Pie,18S,603386,9106821,PC 13,CONSOLIDADO AYB
16245,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,36,2818,11.172,90,18,51,Aprovechable,En Pie,18S,602940,9106804,PC 13,CONSOLIDADO AYB
16246,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,36,2825,14.711,135,20,51,Aprovechable,En Pie,18S,602123,9106830,PC 13,CONSOLIDADO AYB
16247,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,36,2829,13.915,120,16,51,Aprovechable,En Pie,18S,601588,9106827,PC 13,CONSOLIDADO AYB
16248,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2831,23.694,140,17,51,Aprovechable,En Pie,18S,601439,9108876,PC 13,CONSOLIDADO AYB
16249,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2832,18.242,135,14,51,Aprovechable,En Pie,18S,601575,9108942,PC 13,CONSOLIDADO AYB
16250,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2833,12.309,130,14,51,Aprovechable,En Pie,18S,601657,9108941,PC 13,CONSOLIDADO AYB
16251,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2834,9.972,95,16,51,Aprovechable,En Pie,18S,601701,9108871,PC 13,CONSOLIDADO AYB
16252,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2836,14.636,105,26,51,Aprovechable,En Pie,18S,602063,9108878,PC 13,CONSOLIDADO AYB
16253,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2837,15.649,130,16,51,Aprovechable,En Pie,18S,602209,9108905,PC 13,CONSOLIDADO AYB
16254,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2838,8.001,70,32,51,Semillero,En Pie,18S,602243,9108883,PC 13,CONSOLIDADO AYB
16255,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2841,5.684,59,32,51,Semillero,En Pie,18S,602383,9108866,PC 13,CONSOLIDADO AYB
16256,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,6,2846,9.506,90,23,51,Aprovechable,En Pie,18S,602911,9108873,PC 13,CONSOLIDADO AYB
16257,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,7,2852,11.021,120,15,51,Aprovechable,En Pie,18S,603018,9108827,PC 13,CONSOLIDADO AYB
16258,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,7,2854,9.144,80,28,51,Semillero,En Pie,18S,602894,9108866,PC 13,CONSOLIDADO AYB
16259,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,24,2868,24.23,140,19,51,Aprovechable,En Pie,18S,602127,9107626,PC 13,CONSOLIDADO AYB
16260,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,24,2873,5.878,60,32,51,Semillero,En Pie,18S,602597,9107679,PC 13,CONSOLIDADO AYB
16261,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,24,2878,7.837,80,24,51,Aprovechable,En Pie,18S,602974,9107614,PC 13,CONSOLIDADO AYB
16262,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,24,2882,14.667,126,15,51,Aprovechable,En Pie,18S,603186,9107636,PC 13,CONSOLIDADO AYB
16263,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,24,2884,31.991,131,29,51,Aprovechable,En Pie,18S,603614,9107644,PC 13,CONSOLIDADO AYB
16264,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,25,2886,8.001,70,32,51,Semillero,En Pie,18S,603542,9107562,PC 13,CONSOLIDADO AYB
16265,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,25,2889,10.45,80,32,51,Semillero,En Pie,18S,603415,9107567,PC 13,CONSOLIDADO AYB
16266,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,25,2892,5.511,60,30,51,Semillero,En Pie,18S,603363,9107602,PC 13,CONSOLIDADO AYB
16267,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,25,2895,13.583,110,22,51,Aprovechable,En Pie,18S,603234,9107587,PC 13,CONSOLIDADO AYB
16268,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2904,9.228,110,12,51,Aprovechable,En Pie,18S,603713,9104166,PC 13,CONSOLIDADO AYB
16269,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2908,7.201,97,15,51,Aprovechable,En Pie,18S,603245,9104139,PC 13,CONSOLIDADO AYB
16270,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2912,8.644,110,14,51,Aprovechable,En Pie,18S,603118,9104148,PC 13,CONSOLIDADO AYB
16271,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2913,6.008,58,35,51,Semillero,En Pie,18S,603103,9104163,PC 13,CONSOLIDADO AYB
16272,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2914,8.644,110,14,51,Aprovechable,En Pie,18S,603105,9104132,PC 13,CONSOLIDADO AYB
16273,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2917,16.423,139,17,51,Aprovechable,En Pie,18S,603042,9104154,PC 13,CONSOLIDADO AYB
16274,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2918,6.245,60,34,51,Semillero,En Pie,18S,602969,9104128,PC 13,CONSOLIDADO AYB
16275,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,74,2925,13.239,100,24,51,Aprovechable,En Pie,18S,602296,9104116,PC 13,CONSOLIDADO AYB
16276,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2953,6.886,63,34,51,Semillero,En Pie,18S,601699,9105076,PC 13,CONSOLIDADO AYB
16277,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2957,3.703,72,14,51,Semillero,En Pie,18S,601789,9105053,PC 13,CONSOLIDADO AYB
16278,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2961,14.038,110,17,51,Aprovechable,En Pie,18S,602147,9105058,PC 13,CONSOLIDADO AYB
16279,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2963,5.832,80,13,51,Aprovechable,En Pie,18S,602186,9105053,PC 13,CONSOLIDADO AYB
16280,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2964,11.733,100,16,51,Aprovechable,En Pie,18S,602192,9105033,PC 13,CONSOLIDADO AYB
16281,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2973,10.49,90,21,51,Aprovechable,En Pie,18S,602776,9105042,PC 13,CONSOLIDADO AYB
16282,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2980,5.251,70,22,51,Aprovechable,En Pie,18S,603067,9105085,PC 13,CONSOLIDADO AYB
16283,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2981,8.022,68,34,51,Semillero,En Pie,18S,603075,9105085,PC 13,CONSOLIDADO AYB
16284,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,61,2985,16.148,130,19,51,Aprovechable,En Pie,18S,603199,9105080,PC 13,CONSOLIDADO AYB
16285,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,60,2993,10.066,105,14,51,Aprovechable,En Pie,18S,603871,9105157,PC 13,CONSOLIDADO AYB
16286,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,59,3004,12.354,63,61,51,Semillero,En Pie,18S,603024,9105174,PC 13,CONSOLIDADO AYB
16287,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,3018,13.21,100,21,51,Aprovechable,En Pie,18S,603754,9105276,PC 13,CONSOLIDADO AYB
16288,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,3023,11.762,98,18,51,Aprovechable,En Pie,18S,603561,9105268,PC 13,CONSOLIDADO AYB
16289,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,3025,30.22,146,20,51,Aprovechable,En Pie,18S,603357,9105243,PC 13,CONSOLIDADO AYB
16290,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,3029,9.284,85,21,51,Aprovechable,En Pie,18S,603198,9105289,PC 13,CONSOLIDADO AYB
16291,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,3042,7.658,75,21,51,Aprovechable,En Pie,18S,602281,9105246,PC 13,CONSOLIDADO AYB
16292,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,58,3049,12.252,105,16,51,Aprovechable,En Pie,18S,601825,9105246,PC 13,CONSOLIDADO AYB
16293,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,45,3055,9.781,57,59,51,Semillero,En Pie,18S,601369,9106186,PC 13,CONSOLIDADO AYB
16294,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,45,3061,16.101,140,16,51,Aprovechable,En Pie,18S,602297,9106179,PC 13,CONSOLIDADO AYB
16295,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,45,3067,5.793,87,15,51,Aprovechable,En Pie,18S,602658,9106198,PC 13,CONSOLIDADO AYB
16296,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,45,3084,25.465,140,21,51,Aprovechable,En Pie,18S,603668,9106207,PC 13,CONSOLIDADO AYB
16297,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,66,3103,4.383,70,16,51,Aprovechable,En Pie,18S,602517,9104688,PC 13,CONSOLIDADO AYB
16298,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,66,3104,6.862,82,20,51,Aprovechable,En Pie,18S,602405,9104709,PC 13,CONSOLIDADO AYB
16299,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,66,3110,15.681,110,19,51,Aprovechable,En Pie,18S,601767,9104710,PC 13,CONSOLIDADO AYB
16300,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,66,3112,6.391,66,22,51,Aprovechable,En Pie,18S,601714,9104679,PC 13,CONSOLIDADO AYB
16301,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,53,3126,11.132,82,23,51,Aprovechable,En Pie,18S,601951,9105651,PC 13,CONSOLIDADO AYB
16302,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,53,3140,18.841,130,15,51,Aprovechable,En Pie,18S,603291,9105609,PC 13,CONSOLIDADO AYB
16303,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,53,3145,13.226,120,18,51,Aprovechable,En Pie,18S,603603,9105633,PC 13,CONSOLIDADO AYB
16304,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,52,3167,7.125,85,14,51,Aprovechable,En Pie,18S,602723,9105697,PC 13,CONSOLIDADO AYB
16305,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,52,3181,12.399,90,22,51,Aprovechable,En Pie,18S,601497,9105720,PC 13,CONSOLIDADO AYB
16306,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,39,3189,9.55,90,19,51,Aprovechable,En Pie,18S,601503,9106597,PC 13,CONSOLIDADO AYB
16307,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,43,3314,10.543,115,12,51,Aprovechable,En Pie,18S,601456,9106331,PC 13,CONSOLIDADO AYB
16308,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,43,3321,7.54,80,15,51,Aprovechable,En Pie,18S,601611,9106339,PC 13,CONSOLIDADO AYB
16309,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,43,3323,4.225,60,23,51,Semillero,En Pie,18S,601738,9106313,PC 13,CONSOLIDADO AYB
16310,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,43,3351,6.601,75,23,51,Semillero,En Pie,18S,603424,9106331,PC 13,CONSOLIDADO AYB
16311,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,42,3366,5.987,95,13,51,Aprovechable,En Pie,18S,603857,9106363,PC 13,CONSOLIDADO AYB
16312,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,42,3370,8.836,80,20,51,Aprovechable,En Pie,18S,603631,9106372,PC 13,CONSOLIDADO AYB
16313,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,42,3378,19.531,120,21,51,Aprovechable,En Pie,18S,603166,9106423,PC 13,CONSOLIDADO AYB
16314,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,42,3382,22.398,140,16,51,Aprovechable,En Pie,18S,602775,9106382,PC 13,CONSOLIDADO AYB
16315,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,42,3389,14.769,120,16,51,Aprovechable,En Pie,18S,601973,9106398,PC 13,CONSOLIDADO AYB
16316,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,3396,6.133,80,13,51,Aprovechable,En Pie,18S,601448,9108511,PC 13,CONSOLIDADO AYB
16317,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,3398,16.874,110,23,51,Aprovechable,En Pie,18S,601546,9108520,PC 13,CONSOLIDADO AYB
16318,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,3400,3.359,59,14,51,Aprovechable,En Pie,18S,601614,9108483,PC 13,CONSOLIDADO AYB
16319,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,3410,3.173,52,23,51,Semillero,En Pie,18S,601998,9108489,PC 13,CONSOLIDADO AYB
16320,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,3413,5.216,66,17,51,Aprovechable,En Pie,18S,602028,9108502,PC 13,CONSOLIDADO AYB
16321,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,3420,4.225,60,23,51,Semillero,En Pie,18S,602173,9108489,PC 13,CONSOLIDADO AYB
16322,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,12,3423,4.958,65,23,51,Aprovechable,En Pie,18S,602277,9108475,PC 13,CONSOLIDADO AYB
16323,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,3448,5.751,70,23,51,Semillero,En Pie,18S,603258,9108402,PC 13,CONSOLIDADO AYB
16324,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,3450,4.955,68,21,51,Semillero,En Pie,18S,603048,9108387,PC 13,CONSOLIDADO AYB
16325,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,3451,7.006,79,22,51,Semillero,En Pie,18S,603042,9108392,PC 13,CONSOLIDADO AYB
16326,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,3464,14.516,100,19,51,Aprovechable,En Pie,18S,601679,9108420,PC 13,CONSOLIDADO AYB
16327,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,3466,14.676,100,20,51,Aprovechable,En Pie,18S,601628,9108458,PC 13,CONSOLIDADO AYB
16328,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,3468,7.797,95,11,51,Aprovechable,En Pie,18S,601599,9108398,PC 13,CONSOLIDADO AYB
16329,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,13,3469,4.225,60,23,51,Semillero,En Pie,18S,601420,9108426,PC 13,CONSOLIDADO AYB
16330,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3477,11.039,100,17,51,Aprovechable,En Pie,18S,601481,9107154,PC 13,CONSOLIDADO AYB
16331,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3480,5.25,70,21,51,Semillero,En Pie,18S,601643,9107165,PC 13,CONSOLIDADO AYB
16332,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3487,5.684,75,15,51,Aprovechable,En Pie,18S,602081,9107201,PC 13,CONSOLIDADO AYB
16333,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3489,8.243,100,15,51,Aprovechable,En Pie,18S,602324,9107136,PC 13,CONSOLIDADO AYB
16334,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3495,4.225,60,23,51,Semillero,En Pie,18S,602766,9107190,PC 13,CONSOLIDADO AYB
16335,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3496,9.576,95,16,51,Aprovechable,En Pie,18S,602814,9107181,PC 13,CONSOLIDADO AYB
16336,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3497,9.044,101,15,51,Aprovechable,En Pie,18S,602852,9107134,PC 13,CONSOLIDADO AYB
16337,Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,31,3498,3.84,56,24,51,Semillero,En Pie,18S,602873,9107137,PC 13,CONSOLIDADO AYB
